,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,remodeled,Age,RemodelAge,total_other_rooms,outdoorspace,reg_lot_shp,leveled_land,culdsac,1fam_hm,unf_attic,hip_roof,premium_ext,exclnt_extr,cblock_foundation,pconc_foundation,other_foundation,exclnt_bsmt,bsmt_exosure,bsmt_finished,bsmt_rec,excellent_heating,central_AC,kitchen_exclnt,fireplace_exclnt,attached_garage,finsihed_garage,pave_drive,normal_sale,vnr_brk,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1378,80.0,13014,6,5,39.0,528.0,0.0,1008.0,0,1096,1.0,1,0,3,1,1,1978.0,2.0,484.0,157500,False,32,32,3,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1379,0.0,7162,5,7,41.0,0.0,0.0,876.0,0,904,0.0,1,0,3,1,0,1966.0,1.0,408.0,109900,False,44,44,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1380,68.0,10265,5,7,0.0,758.0,0.0,992.0,0,992,1.0,1,0,3,1,0,1967.0,1.0,294.0,145000,True,43,5,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1381,57.0,9764,5,7,0.0,702.0,0.0,894.0,0,894,1.0,1,0,3,1,0,1967.0,2.0,450.0,130000,True,43,7,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1382,0.0,7703,6,8,40.0,450.0,0.0,450.0,0,1034,0.0,1,0,3,1,1,1978.0,2.0,504.0,153000,False,32,32,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1383,0.0,9981,5,5,340.0,221.0,0.0,1073.0,0,1073,0.0,1,0,3,1,0,1967.0,1.0,270.0,120000,False,43,43,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1384,0.0,7400,5,5,0.0,104.0,956.0,1060.0,0,1126,1.0,1,0,2,1,0,1984.0,2.0,506.0,152000,False,26,26,3,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1385,60.0,12900,4,4,0.0,1198.0,0.0,1198.0,0,1258,2.0,0,2,0,2,0,1969.0,2.0,400.0,108959,False,41,41,6,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1386,60.0,12900,5,4,0.0,1300.0,0.0,1300.0,0,1140,1.0,1,0,3,1,0,1920.0,2.0,400.0,95541,True,90,60,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1387,0.0,9000,5,3,0.0,288.0,0.0,1006.0,0,1006,0.0,1,0,3,1,0,0.0,0.0,0.0,80000,False,51,51,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1388,0.0,8544,5,6,0.0,0.0,0.0,1228.0,0,1228,0.0,1,1,3,1,0,1966.0,1.0,271.0,149350,True,44,4,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1389,94.0,9239,5,8,0.0,634.0,0.0,960.0,0,960,1.0,1,0,3,1,0,1963.0,1.0,300.0,144900,True,47,7,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1390,88.0,14175,6,8,0.0,776.0,0.0,988.0,0,1188,1.0,1,0,1,1,1,1956.0,2.0,621.0,185000,False,54,54,3,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,0.0,13284,5,5,0.0,1064.0,0.0,1383.0,0,1383,1.0,1,0,3,1,1,1954.0,1.0,354.0,165000,False,56,56,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1392,0.0,13500,6,7,0.0,429.0,1080.0,1602.0,0,1252,1.0,1,0,1,1,1,1960.0,2.0,564.0,235000,True,50,35,3,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,85.0,13825,5,6,0.0,0.0,0.0,533.0,0,1601,0.0,1,0,3,1,0,1958.0,1.0,300.0,140000,True,52,23,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1394,60.0,10200,5,8,0.0,0.0,0.0,672.0,0,672,0.0,1,0,2,1,0,1940.0,1.0,240.0,108000,True,70,13,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1395,0.0,10532,5,3,275.0,988.0,0.0,988.0,0,1721,1.0,2,0,3,1,2,1960.0,2.0,626.0,145000,False,50,50,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,63.0,8375,5,7,0.0,336.0,0.0,576.0,0,1350,1.0,1,1,2,1,0,1973.0,3.0,627.0,152400,True,69,37,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1397,0.0,10200,5,8,0.0,704.0,0.0,864.0,0,904,0.0,1,0,3,1,0,1979.0,3.0,912.0,144000,False,40,40,2,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1398,0.0,2887,6,5,0.0,1003.0,0.0,1291.0,0,1291,1.0,1,0,2,1,1,1996.0,2.0,431.0,173000,True,14,13,4,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,83.0,10005,7,5,299.0,392.0,0.0,1160.0,0,2022,0.0,2,1,4,1,1,1977.0,2.0,505.0,192000,False,33,33,4,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,82.0,20270,7,6,0.0,599.0,0.0,1524.0,0,1524,1.0,2,0,3,1,2,1979.0,2.0,478.0,245000,False,31,31,4,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,73.0,39104,7,7,0.0,226.0,1063.0,1385.0,0,1363,1.0,1,0,2,1,2,1954.0,2.0,439.0,241500,True,56,5,3,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,0.0,53227,4,6,0.0,1116.0,0.0,1364.0,0,1663,1.0,1,0,2,1,2,1954.0,2.0,529.0,256000,True,56,16,4,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,124.0,11512,6,7,84.0,719.0,0.0,1019.0,0,1357,1.0,1,0,2,1,1,1959.0,1.0,312.0,177000,True,51,4,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,50.0,5190,7,5,0.0,0.0,0.0,570.0,0,1079,0.0,1,0,2,1,1,1948.0,1.0,249.0,125600,True,62,60,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,85.0,10452,6,5,216.0,500.0,0.0,1094.0,0,1094,0.0,1,0,3,1,2,1953.0,2.0,495.0,155000,False,57,57,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,75.0,45600,6,8,0.0,0.0,0.0,907.0,0,2358,0.0,3,0,5,1,1,1908.0,2.0,360.0,240000,True,102,13,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,85.0,19550,5,7,0.0,1035.0,0.0,1580.0,0,1518,1.0,1,0,2,1,2,0.0,0.0,0.0,260000,True,70,3,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,66.0,21780,6,7,0.0,0.0,0.0,1163.0,0,1674,0.0,2,0,4,1,1,1955.0,2.0,396.0,185000,True,92,60,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,120.0,13728,6,7,0.0,626.0,0.0,1127.0,0,2108,0.0,2,0,4,1,2,1935.0,2.0,540.0,235000,True,75,24,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,68.0,9571,5,6,0.0,870.0,0.0,1509.0,0,1509,1.0,1,0,3,1,1,1956.0,1.0,322.0,159900,False,54,54,3,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,50.0,9350,5,5,0.0,864.0,0.0,864.0,0,864,1.0,1,0,2,1,0,0.0,0.0,0.0,99600,False,35,35,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,50.0,9360,6,8,216.0,324.0,0.0,621.0,0,1269,0.0,1,1,3,1,0,1962.0,1.0,280.0,134500,True,48,9,4,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,50.0,8405,5,8,0.0,241.0,391.0,861.0,0,1367,1.0,1,0,4,1,0,1978.0,1.0,384.0,119000,True,110,60,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,70.0,7000,5,7,0.0,969.0,0.0,1117.0,0,1347,1.0,1,0,3,1,0,0.0,0.0,0.0,107500,True,100,19,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,68.0,10880,5,5,0.0,1040.0,0.0,1164.0,0,1164,1.0,1,0,3,1,0,1950.0,1.0,240.0,125000,False,60,60,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,60.0,9600,6,5,0.0,0.0,0.0,572.0,0,1096,0.0,1,0,2,1,0,0.0,0.0,0.0,79000,True,86,60,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,60.0,9084,5,6,0.0,236.0,380.0,616.0,0,1111,0.0,1,0,3,1,0,1941.0,1.0,200.0,95000,True,69,60,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,86.0,11839,7,5,99.0,1085.0,0.0,1475.0,0,2329,1.0,2,1,4,1,1,1990.0,2.0,514.0,262280,False,20,20,6,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1419,0.0,9771,6,5,190.0,779.0,0.0,1077.0,0,2814,0.0,2,1,4,1,1,1995.0,2.0,614.0,260000,True,15,8,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1420,80.0,9938,7,5,251.0,1271.0,0.0,1602.0,0,1626,1.0,2,1,3,1,1,1994.0,2.0,534.0,226500,False,16,16,4,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,0.0,14171,7,5,0.0,355.0,0.0,812.0,0,2200,0.0,2,1,4,1,1,1993.0,2.0,453.0,225000,True,17,16,5,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1422,85.0,10541,7,5,0.0,0.0,0.0,672.0,0,2037,0.0,2,1,3,1,1,1996.0,2.0,472.0,229000,False,14,14,5,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1423,65.0,10616,7,5,0.0,0.0,0.0,628.0,0,1356,0.0,2,1,3,1,1,2007.0,2.0,484.0,177439,False,3,3,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,65.0,9345,8,5,156.0,0.0,0.0,1615.0,0,1615,0.0,2,0,3,1,1,2007.0,3.0,864.0,248500,False,3,3,4,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,91.0,11778,9,5,554.0,2085.0,0.0,2271.0,0,2276,1.0,2,0,3,1,2,2008.0,3.0,1348.0,475000,False,2,2,4,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,91.0,11778,9,5,402.0,1153.0,0.0,1751.0,0,1766,1.0,2,1,3,1,2,2008.0,3.0,874.0,395039,False,2,2,5,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,59.0,11228,7,5,0.0,50.0,531.0,1080.0,0,2097,0.0,2,1,3,1,1,1993.0,3.0,678.0,228000,False,17,17,6,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1428,0.0,11454,8,5,302.0,770.0,0.0,1401.0,0,1511,1.0,2,0,3,1,1,1995.0,3.0,811.0,225000,False,15,15,3,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1429,0.0,11500,6,6,0.0,262.0,723.0,1182.0,0,1643,1.0,2,0,2,1,1,1966.0,2.0,438.0,195000,False,44,44,4,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,79.0,12798,6,5,0.0,462.0,0.0,616.0,0,1688,1.0,2,1,4,1,0,1997.0,2.0,603.0,200000,False,13,13,4,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,65.0,9750,5,7,0.0,722.0,0.0,990.0,0,990,1.0,1,0,3,1,0,1997.0,2.0,528.0,155000,False,16,16,2,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,75.0,9525,5,6,0.0,0.0,0.0,1099.0,0,1099,0.0,1,1,3,1,0,1999.0,1.0,352.0,144000,True,15,4,3,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,57.0,9245,5,5,0.0,686.0,0.0,990.0,0,990,0.0,1,0,3,1,0,1996.0,2.0,672.0,145000,True,16,15,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,0.0,8696,7,5,150.0,1308.0,0.0,1418.0,0,1418,1.0,2,0,3,1,1,1997.0,2.0,558.0,226001,True,13,12,2,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0.0,13142,6,5,128.0,688.0,0.0,864.0,0,1771,1.0,2,1,3,1,0,1997.0,2.0,600.0,215700,False,13,13,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,68.0,8998,7,5,120.0,527.0,0.0,782.0,0,1652,0.0,2,1,3,1,0,2000.0,2.0,532.0,207500,False,10,10,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,68.0,9179,7,5,158.0,633.0,0.0,873.0,0,1790,1.0,2,1,3,1,0,1999.0,2.0,588.0,193000,False,11,11,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,57.0,8924,7,5,0.0,0.0,0.0,880.0,0,1724,0.0,2,1,3,1,0,1998.0,2.0,527.0,188000,True,12,11,5,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,93.0,9382,7,5,125.0,0.0,0.0,1468.0,0,1479,0.0,2,0,3,1,0,1999.0,2.0,577.0,191000,True,11,10,3,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,88.0,12803,7,5,99.0,922.0,0.0,1494.0,0,1494,1.0,2,0,3,1,1,2002.0,2.0,530.0,221000,False,8,8,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,80.0,12435,7,5,172.0,361.0,0.0,963.0,0,1792,0.0,2,1,3,1,1,2001.0,2.0,564.0,231500,False,9,9,4,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,75.0,12192,7,5,0.0,663.0,0.0,928.0,0,1823,1.0,2,1,3,1,0,2000.0,2.0,626.0,235000,True,10,9,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,68.0,11250,7,5,162.0,486.0,0.0,920.0,0,1786,1.0,2,1,3,1,1,2001.0,2.0,608.0,223500,True,9,8,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,0.0,9200,5,6,0.0,280.0,491.0,938.0,0,938,1.0,1,0,3,1,0,1977.0,1.0,308.0,130250,True,35,30,2,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,65.0,8385,5,8,220.0,595.0,0.0,985.0,0,985,0.0,2,0,3,1,0,1977.0,1.0,328.0,149900,False,33,33,3,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0.0,12250,5,6,180.0,781.0,0.0,864.0,0,1174,1.0,1,0,3,1,0,1978.0,2.0,528.0,158000,False,32,32,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0.0,10970,6,6,0.0,505.0,435.0,940.0,0,1026,1.0,1,0,3,1,0,1981.0,2.0,576.0,147000,False,32,32,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0.0,9216,5,6,176.0,294.0,0.0,1076.0,0,1076,0.0,1,1,3,1,1,1985.0,2.0,576.0,143195,False,35,35,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,40.0,14330,5,6,0.0,88.0,596.0,864.0,0,1558,1.0,2,0,2,1,0,1975.0,2.0,440.0,163000,True,35,9,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,88.0,7990,5,6,0.0,0.0,0.0,924.0,0,924,0.0,1,0,3,1,0,1981.0,1.0,280.0,110000,False,35,35,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,60.0,7180,5,7,0.0,390.0,0.0,864.0,0,864,0.0,1,0,3,1,0,1989.0,1.0,352.0,127000,False,38,38,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
