,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,remodeled,ms_type,Age,RemodelAge
1560,RM,44.0,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,1596.0,GasA,Ex,Y,SBrkr,0,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,525.0,TA,TA,Y,162,53,0,153,0,0,0,8,2008,New,Partial,294464,True,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,3,2
1561,RM,44.0,3811,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,1594.0,GasA,Ex,Y,SBrkr,0,1646,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,0,7,2008,WD ,Normal,250000,True,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,6,5
1562,RM,44.0,3842,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1594.0,GasA,Ex,Y,SBrkr,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,0,1,2008,WD ,Normal,275000,True,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,6,5
1563,RL,0.0,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1840.0,GasA,Ex,Y,SBrkr,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,0,9,2008,WD ,Normal,300000,True,1-STORY 1946 & NEWER ALL STYLES,14,13
1564,RL,0.0,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,1568.0,GasA,Ex,Y,SBrkr,0,1689,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3.0,857.0,TA,TA,Y,150,59,0,0,0,0,0,7,2008,WD ,Normal,271000,False,1-STORY 1946 & NEWER ALL STYLES,8,8
1565,RL,0.0,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,910.0,GasA,Ex,Y,SBrkr,0,1820,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Unf,3.0,816.0,TA,TA,Y,318,32,0,0,0,0,0,9,2008,WD ,Normal,213000,True,2-STORY 1946 & NEWER,14,13
1566,RL,76.0,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,Unf,0.0,1096.0,GasA,TA,Y,SBrkr,0,1118,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,203,0,0,0,0,576,0,7,2008,WD ,Normal,171000,False,SPLIT OR MULTI-LEVEL,33,33
1567,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,641.0,LwQ,279.0,1196.0,GasA,TA,Y,SBrkr,0,1279,0.0,1.0,2,0,3,1,TA,6,Typ,2,Fa,Detchd,1980.0,Unf,2.0,473.0,TA,TA,Y,238,83,0,0,0,0,0,2,2008,WD ,Normal,171500,False,1-STORY 1946 & NEWER ALL STYLES,33,33
1568,RL,76.0,10260,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,TA,Y,SBrkr,0,1872,0.0,0.0,2,2,4,2,TA,8,Typ,0,0,Attchd,1976.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,Abnorml,100000,False,DUPLEX - ALL STYLES AND AGES,34,34
1569,RL,74.0,9990,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,1680.0,GasA,Gd,Y,SBrkr,0,1689,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428,120,0,0,0,0,0,7,2008,WD ,Normal,228500,False,1-STORY 1946 & NEWER ALL STYLES,19,19
1570,RL,0.0,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249.0,BLQ,147.0,1499.0,GasA,Ex,Y,SBrkr,0,1786,2.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2.0,529.0,TA,TA,Y,670,0,0,0,0,0,700,8,2008,WD ,Normal,228950,False,2 FAMILY CONVERSION - ALL STYLES AND AGES,45,45
1571,RL,42.0,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,1277.0,GasA,Gd,Y,SBrkr,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,0,7,2008,WD ,Normal,241500,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,24,24
1572,RL,0.0,15498,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,1165.0,LwQ,400.0,1565.0,GasA,TA,Y,SBrkr,0,2898,1.0,0.0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2.0,665.0,TA,TA,Y,0,72,174,0,0,0,0,5,2008,COD,Abnorml,287000,False,1-STORY 1946 & NEWER ALL STYLES,34,34
1573,RL,74.0,11563,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,1518.0,GasA,Ex,Y,SBrkr,0,1537,1.0,0.0,2,0,3,1,Gd,8,Typ,0,0,Attchd,2007.0,Fin,3.0,788.0,TA,TA,Y,0,26,0,0,0,0,0,4,2008,WD ,Normal,294000,True,1-STORY 1946 & NEWER ALL STYLES,4,3
1574,RL,71.0,9520,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513.0,Unf,0.0,1638.0,GasA,Ex,Y,SBrkr,0,1646,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,800.0,TA,TA,Y,192,44,0,0,0,0,0,4,2008,New,Partial,293077,True,1-STORY 1946 & NEWER ALL STYLES,3,2
1575,RL,107.0,12852,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,770.0,Unf,0.0,920.0,GasA,Ex,Y,SBrkr,0,1780,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,612.0,TA,TA,Y,0,192,0,0,0,0,0,1,2008,New,Partial,264966,False,2-STORY 1946 & NEWER,3,3
1576,RL,73.0,9802,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,352.0,GasA,Gd,Y,SBrkr,0,1442,0.0,0.0,2,1,3,1,TA,6,Typ,0,0,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,4,2008,WD ,Normal,172500,True,SPLIT OR MULTI-LEVEL,4,3
1577,RL,73.0,9735,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,GasA,Gd,Y,0,0,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,0,0,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,5,2008,WD ,Normal,167500,True,SPLIT OR MULTI-LEVEL,4,3
1578,RL,81.0,12018,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,796.0,GasA,Ex,Y,SBrkr,0,1612,0.0,0.0,2,1,3,1,Gd,6,Typ,0,0,Attchd,2008.0,Fin,3.0,666.0,TA,TA,Y,0,64,0,0,0,0,0,10,2008,New,Partial,218689,False,2-STORY 1946 & NEWER,2,2
1579,RL,75.0,12890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1495.0,GasA,Ex,Y,SBrkr,0,1495,0.0,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1989.0,Unf,2.0,438.0,TA,TA,Y,252,0,192,0,0,0,0,7,2008,WD ,Normal,150000,False,1-STORY 1946 & NEWER ALL STYLES,21,21
1580,RL,47.0,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398.0,LwQ,208.0,1606.0,GasA,TA,Y,SBrkr,0,1651,1.0,0.0,2,0,3,1,TA,7,Min2,1,TA,Attchd,1986.0,Fin,2.0,616.0,TA,TA,Y,192,0,0,0,0,0,0,11,2008,WD ,Normal,184000,False,1-STORY 1946 & NEWER ALL STYLES,24,24
1581,RL,93.0,18265,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,Gd,Gd,CBlock,Gd,Gd,Av,GLQ,920.0,Rec,60.0,1256.0,GasA,Ex,Y,SBrkr,0,1256,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1986.0,Unf,2.0,578.0,TA,TA,Y,282,0,0,0,0,0,0,3,2008,WD ,Normal,180000,False,1-STORY 1946 & NEWER ALL STYLES,24,24
1582,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783.0,Unf,0.0,1461.0,GasA,Ex,Y,SBrkr,0,1509,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988.0,RFn,2.0,600.0,TA,TA,Y,224,0,0,0,0,0,0,8,2008,WD ,Abnorml,175000,True,SPLIT OR MULTI-LEVEL,22,21
1583,RL,82.0,11202,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1029.0,Unf,0.0,1432.0,GasA,Ex,Y,SBrkr,0,1440,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,467.0,TA,TA,Y,185,95,0,0,0,0,0,6,2008,WD ,Normal,232500,False,1-STORY 1946 & NEWER ALL STYLES,7,7
1584,RL,0.0,7915,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1223.0,Unf,0.0,1666.0,GasA,Ex,Y,SBrkr,0,1675,1.0,0.0,2,0,3,1,Gd,6,Typ,0,0,Attchd,1999.0,RFn,2.0,435.0,TA,TA,Y,165,52,0,0,0,0,0,12,2008,WD ,Normal,195000,True,1-STORY 1946 & NEWER ALL STYLES,11,10
1585,RL,85.0,12244,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0.0,1482.0,GasA,Ex,Y,SBrkr,0,2262,1.0,0.0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,749.0,TA,TA,Y,168,0,0,0,0,0,0,8,2008,WD ,Normal,305000,False,2-STORY 1946 & NEWER,7,7
1586,RL,79.0,11449,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1011.0,Unf,0.0,1884.0,GasA,Ex,Y,SBrkr,0,1728,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,2.0,520.0,TA,TA,Y,0,276,0,0,0,0,0,1,2008,WD ,Normal,298751,False,1-STORY 1946 & NEWER ALL STYLES,3,3
1587,RL,85.0,11447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1571.0,Unf,0.0,1964.0,GasA,Ex,Y,SBrkr,0,1964,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,892.0,TA,TA,Y,0,265,0,0,0,0,0,6,2008,WD ,Normal,370000,True,1-STORY 1946 & NEWER ALL STYLES,5,4
1588,RM,97.0,8940,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309.0,Unf,0.0,1344.0,GasA,Ex,Y,SBrkr,0,1344,2.0,0.0,2,0,2,2,TA,8,Typ,0,0,Attchd,1997.0,Fin,4.0,784.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,Alloca,209200,True,DUPLEX - ALL STYLES AND AGES,13,12
1589,RM,78.0,7060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309.0,Unf,0.0,1344.0,GasA,Ex,Y,SBrkr,0,1344,2.0,0.0,2,0,2,2,TA,8,Typ,0,0,Attchd,1997.0,Fin,4.0,784.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,Alloca,206300,True,DUPLEX - ALL STYLES AND AGES,13,12
1590,RL,77.0,9278,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1092.0,GasA,Ex,Y,SBrkr,0,1092,0.0,0.0,1,0,2,1,TA,5,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,0,52,0,0,0,0,0,2,2008,WD ,Abnorml,146000,True,1-STORY 1946 & NEWER ALL STYLES,3,2
1591,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,1189.0,GasA,Ex,Y,SBrkr,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,0,4,2008,WD ,Normal,160500,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,13,13
1592,RL,150.0,14137,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,ALQ,865.0,LwQ,247.0,1200.0,GasA,Gd,Y,SBrkr,0,1200,1.0,0.0,1,0,3,1,TA,6,Typ,0,0,2Types,1964.0,Fin,3.0,850.0,TA,TA,Y,0,119,0,0,171,0,0,11,2008,ConLD,Normal,173000,False,SPLIT FOYER,46,46
1593,RM,0.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,769.0,Unf,0.0,1040.0,GasA,Gd,Y,SBrkr,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,0,Attchd,1975.0,Unf,2.0,499.0,TA,TA,Y,0,100,0,0,0,0,0,6,2008,WD ,Normal,124000,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,35,35
1594,RM,0.0,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,GasA,TA,Y,SBrkr,0,1304,0.0,0.0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141,24,0,0,0,0,0,6,2008,WD ,Normal,115000,False,2-STORY PUD - 1946 & NEWER,34,34
1595,RM,41.0,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,318.0,Unf,0.0,550.0,GasA,TA,Y,SBrkr,0,1475,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,92,26,0,0,0,0,0,5,2008,WD ,Normal,129500,False,2-STORY PUD - 1946 & NEWER,34,34
1596,RM,21.0,1974,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,501.0,Unf,0.0,526.0,GasA,Gd,Y,SBrkr,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,0,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,120,101,0,0,0,0,0,6,2008,WD ,Normal,105000,True,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,37,4
1597,RM,21.0,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,437.0,Unf,0.0,462.0,GasA,TA,Y,SBrkr,0,988,1.0,0.0,1,0,1,1,TA,4,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0,101,0,120,0,0,0,7,2008,WD ,Normal,94900,False,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,37,37
1598,RL,0.0,17979,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,785.0,Unf,0.0,1113.0,GasA,Ex,Y,SBrkr,0,1160,1.0,0.0,1,0,3,1,Gd,6,Typ,0,0,Attchd,1968.0,Unf,1.0,257.0,TA,TA,Y,81,0,0,0,0,0,500,2,2008,WD ,Normal,152500,False,1-STORY 1946 & NEWER ALL STYLES,42,42
1599,RM,21.0,1477,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,358.0,Unf,0.0,546.0,GasA,Ex,Y,SBrkr,0,1092,0.0,0.0,2,1,3,1,TA,6,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,187,0,0,0,0,0,0,3,2008,WD ,Normal,98000,True,2-STORY PUD - 1946 & NEWER,40,3
1600,RM,21.0,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495.0,Unf,0.0,630.0,GasA,Gd,Y,SBrkr,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,88,0,0,0,0,0,0,6,2008,WD ,Normal,81000,False,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,38,38
1601,RL,100.0,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,988.0,GasA,Ex,Y,FuseA,0,988,0.0,0.0,1,0,2,1,TA,4,Typ,0,0,Attchd,1954.0,RFn,2.0,520.0,TA,TA,N,0,0,0,0,0,0,0,2,2008,WD ,Normal,113000,False,1-STORY 1946 & NEWER ALL STYLES,56,56
1602,RL,59.0,6490,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,534.0,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,0,816,0.0,1.0,1,0,2,1,TA,4,Typ,0,0,Attchd,1983.0,Unf,1.0,264.0,TA,TA,Y,315,0,0,0,0,0,0,4,2008,WD ,Normal,128500,False,1-STORY 1946 & NEWER ALL STYLES,27,27
1603,RL,37.0,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658.0,Unf,0.0,876.0,GasA,TA,Y,SBrkr,0,923,1.0,0.0,1,0,3,1,TA,5,Typ,0,0,Attchd,1984.0,Unf,1.0,264.0,TA,TA,Y,362,0,0,0,0,0,0,10,2008,WD ,Normal,119500,True,1-STORY 1946 & NEWER ALL STYLES,26,25
1604,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,0,816,0.0,1.0,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD ,Normal,130500,True,1-STORY 1946 & NEWER ALL STYLES,28,2
1605,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,816.0,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,0,816,1.0,0.0,1,0,2,1,TA,4,Typ,0,0,Detchd,1985.0,Fin,2.0,816.0,TA,TA,Y,0,0,0,0,0,0,0,6,2008,WD ,Normal,138000,True,1-STORY 1946 & NEWER ALL STYLES,28,7
1606,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,638.0,Unf,0.0,845.0,GasA,Gd,Y,SBrkr,0,845,0.0,0.0,1,0,3,1,Gd,6,Typ,0,0,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,7,2008,WD ,Normal,134500,True,1-STORY 1946 & NEWER ALL STYLES,28,5
1607,RL,75.0,12508,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,0.0,983.0,GasA,Ex,Y,SBrkr,0,1750,1.0,0.0,2,0,4,1,TA,7,Mod,0,0,Attchd,1989.0,Unf,1.0,423.0,TA,TA,Y,245,0,156,0,0,0,1300,7,2008,WD ,Normal,160000,True,1-1/2 STORY FINISHED ALL AGES,70,25
